Completed 900 requests in 19.48s
Throughput: 46.20 requests/sec

#Entity   GRACT        SMACT        SMOCC        TENSO        DRAMA        FP32A        FP16A        PCITX                       PCIRX                       NVLTX                       NVLRX                       GPUTL             MCUTL             
ID                                                                                                                                                                                                                                                       
GPU 0     0.500        0.964        0.172        0.718        0.317        0.012        0.000        2841202                     7143170                     0                           0                           96                39                
GPU 0     0.464        0.831        0.267        0.497        0.330        0.012        0.000        2725568                     6397142                     0                           0                           96                39                
GPU 0     0.500        0.963        0.171        0.720        0.303        0.012        0.000        2626393                     6871336                     0                           0                           96                39                
GPU 0     0.477        0.962        0.171        0.719        0.295        0.012        0.000        2582605                     7157236                     0                           0                           96                39                
GPU 0     0.498        0.962        0.172        0.715        0.316        0.012        0.000        2819136                     6805562                     0                           0                           96                39                
GPU 0     0.498        0.962        0.172        0.715        0.316        0.012        0.000        2819136                     6805562                     0                           0                           96                39                
GPU 0     0.465        0.838        0.264        0.516        0.331        0.011        0.000        2654839                     6256209                     0                           0                           96                39                
GPU 0     0.500        0.963        0.171        0.722        0.301        0.012        0.000        2556750                     6693442                     0                           0                           96                39                
GPU 0     0.477        0.963        0.171        0.720        0.294        0.012        0.000        2647412                     7385522                     0                           0                           96                39                
GPU 0     0.490        0.965        0.171        0.727        0.312        0.012        0.000        2889408                     6751139                     0                           0                           96                39                
#Entity   GRACT        SMACT        SMOCC        TENSO        DRAMA        FP32A        FP16A        PCITX                       PCIRX                       NVLTX                       NVLRX                       GPUTL             MCUTL             
ID                                                                                                                                                                                                                                                       
GPU 0     0.465        0.836        0.263        0.508        0.331        0.011        0.000        2718499                     6615009                     0                           0                           96                39                
GPU 0     0.500        0.963        0.171        0.718        0.308        0.013        0.000        2690568                     7122972                     0                           0                           96                39                
GPU 0     0.500        0.963        0.171        0.718        0.308        0.013        0.000        2690568                     7122972                     0                           0                           96                39                
GPU 0     0.476        0.964        0.171        0.723        0.285        0.012        0.000        2636446                     7221366                     0                           0                           100               37                
GPU 0     0.476        0.964        0.172        0.722        0.309        0.012        0.000        2832635                     6855463                     0                           0                           100               37                
GPU 0     0.465        0.829        0.261        0.486        0.332        0.013        0.000        2781811                     6938435                     0                           0                           100               37                
GPU 0     0.500        0.962        0.171        0.720        0.313        0.012        0.000        2646742                     6826323                     0                           0                           100               37                
GPU 0     0.482        0.964        0.171        0.723        0.288        0.012        0.000        2555969                     7265376                     0                           0                           100               37                
GPU 0     0.482        0.964        0.171        0.723        0.288        0.012        0.000        2555969                     7265376                     0                           0                           100               37                
GPU 0     0.477        0.963        0.172        0.711        0.314        0.013        0.000        2791108                     6909025                     0                           0                           100               37                
GPU 0     0.466        0.827        0.266        0.476        0.331        0.013        0.000        2728411                     7033671                     0                           0                           100               37                
GPU 0     0.500        0.963        0.171        0.720        0.309        0.012        0.000        2573453                     6725448                     0                           0                           100               37                
GPU 0     0.486        0.964        0.171        0.726        0.291        0.012        0.000        2560375                     7267664                     0                           0                           100               37                
GPU 0     0.477        0.963        0.172        0.712        0.320        0.013        0.000        2999024                     7194146                     0                           0                           99                41                
#Entity   GRACT        SMACT        SMOCC        TENSO        DRAMA        FP32A        FP16A        PCITX                       PCIRX                       NVLTX                       NVLRX                       GPUTL             MCUTL             
ID                                                                                                                                                                                                                                                       
GPU 0     0.471        0.861        0.248        0.545        0.329        0.011        0.000        2754472                     6590953                     0                           0                           99                41                
GPU 0     0.471        0.861        0.248        0.545        0.329        0.011        0.000        2754472                     6590953                     0                           0                           99                41                
GPU 0     0.500        0.965        0.171        0.728        0.305        0.012        0.000        2488558                     6591386                     0                           0                           99                41                
GPU 0     0.487        0.964        0.171        0.719        0.295        0.013        0.000        2619763                     7531323                     0                           0                           99                41                
GPU 0     0.477        0.962        0.171        0.711        0.316        0.013        0.000        3318927                     7330202                     0                           0                           99                41                
GPU 0     0.464        0.830        0.263        0.478        0.340        0.014        0.000        3062154                     7162429                     0                           0                           99                41                
GPU 0     0.500        0.964        0.171        0.727        0.313        0.012        0.000        2578818                     6416809                     0                           0                           99                41                
GPU 0     0.500        0.964        0.171        0.727        0.313        0.012        0.000        2578818                     6416809                     0                           0                           99                41                
GPU 0     0.488        0.964        0.171        0.720        0.295        0.013        0.000        2593858                     7691046                     0                           0                           99                41                
GPU 0     0.477        0.963        0.172        0.708        0.319        0.013        0.000        2820972                     6873336                     0                           0                           96                40                
GPU 0     0.464        0.827        0.269        0.475        0.340        0.014        0.000        2858556                     7110315                     0                           0                           96                40                
GPU 0     0.500        0.965        0.171        0.721        0.316        0.012        0.000        2714000                     6864974                     0                           0                           96                40                
GPU 0     0.477        0.963        0.171        0.717        0.292        0.013        0.000        2620526                     7166115                     0                           0                           96                40                
GPU 0     0.477        0.963        0.171        0.717        0.292        0.013        0.000        2620526                     7166115                     0                           0                           96                40                
#Entity   GRACT        SMACT        SMOCC        TENSO        DRAMA        FP32A        FP16A        PCITX                       PCIRX                       NVLTX                       NVLRX                       GPUTL             MCUTL             
ID                                                                                                                                                                                                                                                       
GPU 0     0.478        0.963        0.172        0.712        0.318        0.012        0.000        2769846                     6656249                     0                           0                           96                40                
GPU 0     0.472        0.866        0.246        0.545        0.341        0.012        0.000        6243228                     9381172                     0                           0                           96                40                
GPU 0     0.500        0.964        0.171        0.715        0.316        0.012        0.000        5721190                     8504864                     0                           0                           96                40                
GPU 0     0.494        0.961        0.171        0.715        0.303        0.012        0.000        2691257                     7757228                     0                           0                           96                40                
GPU 0     0.477        0.963        0.171        0.715        0.325        0.012        0.000        2912724                     7248564                     0                           0                           96                40                
GPU 0     0.477        0.963        0.171        0.715        0.325        0.012        0.000        2912724                     7248564                     0                           0                           96                42                
GPU 0     0.466        0.835        0.263        0.488        0.346        0.013        0.000        2873090                     7186599                     0                           0                           96                42                
GPU 0     0.500        0.963        0.171        0.713        0.318        0.013        0.000        2625939                     6828050                     0                           0                           96                42                
GPU 0     0.478        0.965        0.171        0.716        0.315        0.012        0.000        2747331                     7453872                     0                           0                           96                42                
GPU 0     0.478        0.963        0.171        0.714        0.328        0.012        0.000        2874641                     6953699                     0                           0                           96                42                
GPU 0     0.464        0.830        0.272        0.482        0.338        0.012        0.000        2854295                     6687481                     0                           0                           96                42                
GPU 0     0.500        0.962        0.171        0.714        0.321        0.012        0.000        2666616                     6920942                     0                           0                           96                42                
GPU 0     0.500        0.962        0.171        0.714        0.321        0.012        0.000        2666616                     6920942                     0                           0                           96                42                
GPU 0     0.477        0.964        0.171        0.722        0.310        0.012        0.000        2681584                     7303827                     0                           0                           96                42                
#Entity   GRACT        SMACT        SMOCC        TENSO        DRAMA        FP32A        FP16A        PCITX                       PCIRX                       NVLTX                       NVLRX                       GPUTL             MCUTL             
ID                                                                                                                                                                                                                                                       
GPU 0     0.489        0.964        0.171        0.713        0.333        0.012        0.000        2917735                     6967482                     0                           0                           96                42                
GPU 0     0.463        0.828        0.266        0.488        0.347        0.012        0.000        2867316                     6737437                     0                           0                           96                42                
GPU 0     0.500        0.963        0.171        0.714        0.322        0.013        0.000        2704729                     6891367                     0                           0                           96                42                
GPU 0     0.477        0.963        0.171        0.708        0.312        0.013        0.000        2642537                     7112685                     0                           0                           96                42                
GPU 0     0.477        0.963        0.171        0.708        0.312        0.013        0.000        2642537                     7112685                     0                           0                           96                42                
GPU 0     0.500        0.964        0.172        0.708        0.329        0.012        0.000        2728802                     6788615                     0                           0                           96                42                
GPU 0     0.485        0.910        0.283        0.561        0.361        0.012        0.000        2927115                     5947961                     0                           0                           96                42                
GPU 0     0.500        0.964        0.171        0.721        0.330        0.012        0.000        2667701                     6686580                     0                           0                           96                42                
GPU 0     0.478        0.963        0.171        0.709        0.321        0.013        0.000        2570918                     6769288                     0                           0                           96                42                
GPU 0     0.500        0.964        0.172        0.698        0.320        0.014        0.000        2586493                     7501048                     0                           0                           96                42                
GPU 0     0.500        0.972        0.172        0.752        0.331        0.010        0.000        2519097                     6389486                     0                           0                           96                43                
GPU 0     0.500        0.972        0.172        0.752        0.331        0.010        0.000        2519097                     6389486                     0                           0                           96                43                
GPU 0     0.500        0.963        0.171        0.715        0.320        0.013        0.000        2559674                     6952247                     0                           0                           96                43                
GPU 0     0.476        0.965        0.171        0.707        0.325        0.013        0.000        2790889                     6988045                     0                           0                           96                43                
#Entity   GRACT        SMACT        SMOCC        TENSO        DRAMA        FP32A        FP16A        PCITX                       PCIRX                       NVLTX                       NVLRX                       GPUTL             MCUTL             
ID                                                                                                                                                                                                                                                       
GPU 0     0.466        0.827        0.264        0.454        0.329        0.015        0.000        2762567                     7229115                     0                           0                           96                43                
GPU 0     0.500        0.964        0.171        0.716        0.316        0.013        0.000        2919451                     6551231                     0                           0                           96                43                
GPU 0     0.483        0.964        0.171        0.718        0.303        0.012        0.000        2670428                     7034226                     0                           0                           96                43                
GPU 0     0.483        0.964        0.171        0.718        0.303        0.012        0.000        2670428                     7034226                     0                           0                           96                43                
GPU 0     0.486        0.965        0.171        0.705        0.334        0.012        0.000        2703178                     6403441                     0                           0                           96                43                
GPU 0     0.466        0.838        0.266        0.497        0.346        0.012        0.000        2697283                     6453713                     0                           0                           96                43                
GPU 0     0.500        0.964        0.171        0.702        0.329        0.013        0.000        2861887                     6985880                     0                           0                           96                43                
GPU 0     0.477        0.965        0.171        0.715        0.327        0.013        0.000        2686117                     6894633                     0                           0                           96                43                
GPU 0     0.500        0.964        0.171        0.692        0.330        0.013        0.000        2664990                     6938946                     0                           0                           96                43                
GPU 0     0.500        0.964        0.171        0.692        0.330        0.013        0.000        2664990                     6938946                     0                           0                           96                43                
GPU 0     0.500        0.972        0.288        0.606        0.373        0.013        0.000        2548838                     6174735                     0                           0                           96                43                
GPU 0     0.500        0.965        0.171        0.717        0.340        0.012        0.000        2511884                     6602021                     0                           0                           96                43                
GPU 0     0.476        0.964        0.171        0.704        0.318        0.013        0.000        2676350                     6876240                     0                           0                           96                43                
GPU 0     0.464        0.819        0.210        0.508        0.309        0.013        0.000        2869250                     7377678                     0                           0                           96                43                
#Entity   GRACT        SMACT        SMOCC        TENSO        DRAMA        FP32A        FP16A        PCITX                       PCIRX                       NVLTX                       NVLRX                       GPUTL             MCUTL             
ID                                                                                                                                                                                                                                                       
GPU 0     0.500        0.964        0.171        0.703        0.311        0.013        0.000        2694973                     6717447                     0                           0                           96                43                
GPU 0     0.499        0.964        0.171        0.714        0.316        0.012        0.000        2552072                     7169561                     0                           0                           96                43                
GPU 0     0.499        0.964        0.171        0.714        0.316        0.012        0.000        2552072                     7169561                     0                           0                           96                43                
GPU 0     0.477        0.965        0.171        0.701        0.330        0.013        0.000        2924943                     6982205                     0                           0                           96                43                
GPU 0     0.464        0.832        0.268        0.489        0.348        0.012        0.000        2842824                     6349587                     0                           0                           96                43                
GPU 0     0.500        0.964        0.171        0.700        0.335        0.013        0.000        2722247                     7032192                     0                           0                           96                43                
GPU 0     0.477        0.964        0.170        0.711        0.327        0.012        0.000        2610153                     6871983                     0                           0                           96                43                
GPU 0     0.500        0.964        0.171        0.700        0.321        0.013        0.000        2598946                     7037642                     0                           0                           96                43                
GPU 0     0.500        0.964        0.171        0.700        0.321        0.013        0.000        2598946                     7037642                     0                           0                           96                43                
GPU 0     0.500        0.974        0.169        0.760        0.334        0.009        0.000        2483961                     6197324                     0                           0                           96                43                
GPU 0     0.500        0.964        0.171        0.712        0.331        0.012        0.000        2616676                     7087415                     0                           0                           96                43                
GPU 0     0.477        0.964        0.171        0.696        0.330        0.013        0.000        2804222                     7042629                     0                           0                           96                43                
GPU 0     0.465        0.823        0.264        0.445        0.341        0.015        0.000        2970475                     7505780                     0                           0                           96                44                
GPU 0     0.500        0.964        0.170        0.711        0.328        0.012        0.000        2701705                     6598322                     0                           0                           96                44                
#Entity   GRACT        SMACT        SMOCC        TENSO        DRAMA        FP32A        FP16A        PCITX                       PCIRX                       NVLTX                       NVLRX                       GPUTL             MCUTL             
ID                                                                                                                                                                                                                                                       
GPU 0     0.500        0.964        0.170        0.711        0.328        0.012        0.000        2701705                     6598322                     0                           0                           96                44                
GPU 0     0.480        0.965        0.171        0.711        0.318        0.013        0.000        5011553                     19262396                    0                           0                           96                44                
GPU 0     0.482        0.933        0.168        0.600        0.373        0.011        0.000        5042611                     19240992                    0                           0                           96                44                
GPU 0     0.473        0.867        0.257        0.532        0.370        0.012        0.000        3186398                     9664908                     0                           0                           96                44                
GPU 0     0.500        0.967        0.170        0.718        0.320        0.012        0.000        2753691                     7558302                     0                           0                           96                44                
GPU 0     0.500        0.965        0.171        0.711        0.305        0.013        0.000        2804644                     8079963                     0                           0                           96                44                
GPU 0     0.480        0.965        0.171        0.703        0.316        0.014        0.000        2778906                     7967682                     0                           0                           96                44                
GPU 0     0.480        0.965        0.171        0.703        0.316        0.014        0.000        2778906                     7967682                     0                           0                           100               40                
GPU 0     0.480        0.964        0.171        0.700        0.315        0.014        0.000        2805442                     7447404                     0                           0                           100               40                
GPU 0     0.481        0.964        0.171        0.698        0.322        0.013        0.000        3430243                     9715664                     0                           0                           100               40                
GPU 0     0.252        0.000        0.000        0.000        0.164        0.000        0.000        2872342                     9381217                     0                           0                           100               40                
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        857093                      323368                      0                           0                           100               40                
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        932157                      357251                      0                           0                           100               40                
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        818398                      324940                      0                           0                           100               40                
#Entity   GRACT        SMACT        SMOCC        TENSO        DRAMA        FP32A        FP16A        PCITX                       PCIRX                       NVLTX                       NVLRX                       GPUTL             MCUTL             
ID                                                                                                                                                                                                                                                       
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        679874                      326601                      0                           0                           100               40                
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        679874                      326601                      0                           0                           100               40                
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        664590                      319133                      0                           0                           100               40                
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        673470                      332621                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        739144                      352952                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        649826                      304549                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        639177                      312741                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        633987                      305711                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        763206                      355511                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        663487                      318103                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        663717                      318155                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        663717                      318155                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        652174                      313674                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        786841                      339958                      0                           0                           0                 0                 
#Entity   GRACT        SMACT        SMOCC        TENSO        DRAMA        FP32A        FP16A        PCITX                       PCIRX                       NVLTX                       NVLRX                       GPUTL             MCUTL             
ID                                                                                                                                                                                                                                                       
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        714433                      320266                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        634216                      306976                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        640694                      325581                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        647500                      320326                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        769507                      350315                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        658510                      313473                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        658510                      313473                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        653440                      318954                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        647531                      313628                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        651410                      308204                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        650835                      325687                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        656774                      318940                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        644263                      319076                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        919548                      353352                      0                           0                           0                 0                 
#Entity   GRACT        SMACT        SMOCC        TENSO        DRAMA        FP32A        FP16A        PCITX                       PCIRX                       NVLTX                       NVLRX                       GPUTL             MCUTL             
ID                                                                                                                                                                                                                                                       
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        787727                      314882                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        787727                      314882                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        641393                      308188                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        648179                      313613                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        650786                      313558                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        713262                      335016                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        657524                      325704                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        3419694                     2315309                     0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        3174113                     1939403                     0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        687707                      323618                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        687707                      323618                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        658161                      318975                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        663858                      327141                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        673297                      331260                      0                           0                           0                 0                 
#Entity   GRACT        SMACT        SMOCC        TENSO        DRAMA        FP32A        FP16A        PCITX                       PCIRX                       NVLTX                       NVLRX                       GPUTL             MCUTL             
ID                                                                                                                                                                                                                                                       
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        676180                      325988                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        682811                      331306                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        686298                      338105                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        679585                      324649                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        670633                      332502                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        670633                      332502                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        797459                      364427                      0                           0                           0                 0                 
GPU 0     0.000        0.000        0.000        0.000        0.000        0.000        0.000        690953                      332567                      0                           0                           0                 0                 
